"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.602946991E0,3.105000220E-2,-6.705000252E-2,9.874950409E0,9.875226852E0
1.605454993E0,3.105000220E-2,-6.195000187E-2,9.844050407E0,9.844294303E0
1.607965452E0,-1.050000079E-3,-7.200000435E-2,9.862950325E0,9.863213179E0
1.610475991E0,1.695000008E-2,-7.200000435E-2,9.820050240E0,9.820328814E0
1.612989471E0,4.095000029E-2,-6.705000252E-2,9.837000847E0,9.837314586E0
1.615497242E0,5.805000290E-2,-1.150500029E-1,9.853950500E0,9.854793086E0
1.618007933E0,1.005000062E-2,-9.300000221E-2,9.799050331E0,9.799496793E0
1.620518471E0,0.000000000E0,-7.200000435E-2,9.837000847E0,9.837264338E0
1.623031933E0,4.095000029E-2,-8.100000024E-2,9.873000145E0,9.873417330E0
1.625539694E0,1.905000024E-2,-6.900000572E-2,9.865950584E0,9.866210257E0
1.628050461E0,1.005000062E-2,-6.495000422E-2,9.832050323E0,9.832269986E0
1.630561154E0,-6.000000052E-3,-8.400000632E-2,9.808050156E0,9.808411689E0
1.633074384E0,3.600000218E-2,-6.495000422E-2,9.823050499E0,9.823331187E0
1.635582386E0,3.600000218E-2,-9.795000404E-2,9.865950584E0,9.866502477E0
1.638092923E0,-6.000000052E-3,-7.395000011E-2,9.823050499E0,9.823330683E0
1.640603384E0,2.595000155E-2,-8.895000070E-2,9.868050575E0,9.868485581E0
1.643116846E0,3.000000026E-3,-8.595000207E-2,9.865950584E0,9.866325422E0
1.645624617E0,-1.305000018E-2,-6.705000252E-2,9.862950325E0,9.863186864E0
1.648135289E0,0.000000000E0,-4.305000231E-2,9.820050240E0,9.820144602E0
1.650645828E0,0.000000000E0,-6.900000572E-2,9.826950073E0,9.827192312E0
1.653159289E0,-1.050000079E-3,-6.000000238E-2,9.850950241E0,9.851133019E0
1.655667061E0,1.200000010E-2,-4.305000231E-2,9.868050575E0,9.868151775E0
1.658177769E0,3.105000220E-2,-4.995000362E-2,9.805950165E0,9.806126541E0
1.660688307E0,7.050000131E-3,-8.895000070E-2,9.808050156E0,9.808456028E0
1.663201846E0,-1.800000109E-2,-9.600000083E-2,9.861000061E0,9.861483773E0
1.665709540E0,-7.950000465E-3,-6.705000252E-2,9.874950409E0,9.875181238E0
1.668220231E0,4.305000231E-2,-8.100000024E-2,9.847050667E0,9.847477907E0
1.670730769E0,4.605000094E-2,-9.105000645E-2,9.841950417E0,9.842479297E0
1.673244231E0,4.995000362E-2,-8.895000070E-2,9.856050491E0,9.856578432E0
1.675752002E0,1.005000062E-2,-6.705000252E-2,9.847050667E0,9.847284069E0
1.678262692E0,4.950000439E-3,-9.105000645E-2,9.823050499E0,9.823473709E0
1.680773227E0,1.200000010E-2,-1.339500099E-1,9.871050835E0,9.871966936E0
1.683286688E0,4.995000362E-2,-7.695000619E-2,9.886950493E0,9.887376111E0
1.685794459E0,2.595000155E-2,-6.900000572E-2,9.892050743E0,9.892325425E0
1.688305150E0,2.205000073E-2,-7.905000448E-2,9.817950249E0,9.818293242E0
1.690815678E0,1.905000024E-2,-8.100000024E-2,9.859050751E0,9.859401889E0
1.693329140E0,2.205000073E-2,-6.000000238E-2,9.873000145E0,9.873207081E0
1.695837142E0,-6.000000052E-3,-8.895000070E-2,9.856050491E0,9.856453692E0
1.698347601E0,3.000000026E-3,-7.905000448E-2,9.817950249E0,9.818268941E0
1.700858370E0,1.395000052E-2,-7.200000435E-2,9.829950333E0,9.830223911E0
1.703371601E0,2.400000021E-2,-7.395000011E-2,9.847050667E0,9.847357587E0
1.705879372E0,4.950000439E-3,-1.009500027E-1,9.844050407E0,9.844569256E0
1.708390063E0,7.050000131E-3,-9.105000645E-2,9.823050499E0,9.823474992E0
1.710900601E0,-1.605000161E-2,-1.150500029E-1,9.811050415E0,9.811738090E0
1.713414063E0,1.695000008E-2,-8.400000632E-2,9.853950500E0,9.854323101E0
1.715921844E0,0.000000000E0,-5.700000376E-2,9.838950157E0,9.839115265E0
1.718432534E0,4.950000439E-3,-7.905000448E-2,9.820050240E0,9.820369653E0
1.720943073E0,4.950000439E-3,-9.300000221E-2,9.816000938E0,9.816442733E0
1.723456534E0,7.050000131E-3,-8.100000024E-2,9.837000847E0,9.837336853E0
1.725964306E0,2.205000073E-2,-1.009500027E-1,9.862950325E0,9.863491584E0
1.728474996E0,3.105000220E-2,-6.705000252E-2,9.817950249E0,9.818228297E0
1.730985529E0,3.795000166E-2,-7.905000448E-2,9.826950073E0,9.827341291E0
1.733498991E0,1.695000008E-2,-9.795000404E-2,9.835050583E0,9.835552932E0
1.736006762E0,7.050000131E-3,-1.009500027E-1,9.877950668E0,9.878469012E0
1.738517452E0,-1.605000161E-2,-9.105000645E-2,9.861000061E0,9.861433461E0
1.741027991E0,1.395000052E-2,-8.100000024E-2,9.868050575E0,9.868392866E0
1.743541452E0,3.600000218E-2,-9.300000221E-2,9.877950668E0,9.878454049E0
1.746049224E0,-2.295000106E-2,-8.895000070E-2,9.849000931E0,9.849429331E0
1.748559914E0,0.000000000E0,-9.795000404E-2,9.811050415E0,9.811539352E0
1.751070423E0,-4.050000105E-3,-1.030500084E-1,9.826950073E0,9.827491208E0
1.753583885E0,-1.095000096E-2,-1.050000042E-1,9.861000061E0,9.861565145E0
1.756091656E0,-1.305000018E-2,-7.395000011E-2,9.832050323E0,9.832337081E0
1.758602347E0,-6.000000052E-3,-1.050000042E-1,9.796050072E0,9.796614620E0
1.761112871E0,-4.050000105E-3,-6.195000187E-2,9.816000938E0,9.816197259E0
1.763626333E0,3.600000218E-2,-6.195000187E-2,9.897000313E0,9.897259671E0
1.766134104E0,1.005000062E-2,-1.009500027E-1,9.844050407E0,9.844573141E0
1.768644794E0,3.795000166E-2,-8.895000070E-2,9.844050407E0,9.844525419E0
1.771155333E0,1.005000062E-2,-4.305000231E-2,9.853950500E0,9.854049664E0
1.773668794E0,1.695000008E-2,-7.905000448E-2,9.865950584E0,9.866281830E0
1.776176565E0,-1.605000161E-2,-1.050000042E-1,9.897000313E0,9.897570298E0
1.778687256E0,7.050000131E-3,-9.300000221E-2,9.861000061E0,9.861441117E0
1.781197784E0,4.605000094E-2,-5.700000376E-2,9.868050575E0,9.868322642E0
1.783711246E0,2.895000204E-2,-7.905000448E-2,9.883050919E0,9.883409455E0
1.786219017E0,3.105000220E-2,-9.300000221E-2,9.898950577E0,9.899436127E0
1.788729707E0,-1.050000079E-3,-8.400000632E-2,9.817950249E0,9.818309640E0
1.791240256E0,3.600000218E-2,-8.400000632E-2,9.825000763E0,9.825425792E0
1.793753717E0,3.000000026E-3,-9.300000221E-2,9.868050575E0,9.868489254E0
1.796261489E0,-1.995000057E-2,-7.695000619E-2,9.868050575E0,9.868370760E0
1.798772179E0,1.905000024E-2,-8.895000070E-2,9.801000595E0,9.801422737E0
1.801282726E0,1.200000010E-2,-8.595000207E-2,9.844050407E0,9.844432936E0
1.803796188E0,0.000000000E0,-1.170000061E-1,9.898950577E0,9.899641990E0
1.806303959E0,2.400000021E-2,-8.400000632E-2,9.841950417E0,9.842338137E0
1.808814649E0,1.200000010E-2,-8.595000207E-2,9.816000938E0,9.816384560E0
1.811325203E0,1.905000024E-2,-1.170000061E-1,9.853950500E0,9.854663483E0
1.813838664E0,1.695000008E-2,-1.290000081E-1,9.859050751E0,9.859909229E0
1.816346436E0,2.400000021E-2,-7.695000619E-2,9.841950417E0,9.842280493E0
1.818857126E0,4.095000029E-2,-6.495000422E-2,9.793950081E0,9.794251048E0
1.821367649E0,4.605000094E-2,-7.905000448E-2,9.835050583E0,9.835476067E0
1.823881111E0,7.050000131E-3,-6.705000252E-2,9.885000229E0,9.885230140E0
1.826388882E0,-1.095000096E-2,-6.195000187E-2,9.838950157E0,9.839151279E0
1.828899573E0,3.105000220E-2,-6.900000572E-2,9.801000595E0,9.801292658E0
1.831410105E0,5.505000427E-2,-6.705000252E-2,9.838950157E0,9.839332620E0
1.833923567E0,5.295000225E-2,-8.100000024E-2,9.849000931E0,9.849476333E0
1.836431338E0,1.695000008E-2,-8.595000207E-2,9.844050407E0,9.844440214E0
1.838942028E0,3.105000220E-2,-7.695000619E-2,9.817950249E0,9.818300896E0
1.841452567E0,2.595000155E-2,-6.705000252E-2,9.825000763E0,9.825263818E0
1.843966033E0,1.395000052E-2,-6.900000572E-2,9.877950668E0,9.878201507E0
1.846473804E0,2.595000155E-2,-9.795000404E-2,9.873000145E0,9.873520115E0
1.848984495E0,3.405000269E-2,-7.200000435E-2,9.804000854E0,9.804324360E0
1.851495033E0,4.950000439E-3,-6.705000252E-2,9.861000061E0,9.861229254E0
1.854008495E0,-1.605000161E-2,-7.905000448E-2,9.853950500E0,9.854280642E0
1.856516266E0,2.595000155E-2,-8.595000207E-2,9.816000938E0,9.816411525E0
1.859026956E0,2.895000204E-2,-6.000000238E-2,9.789000511E0,9.789227197E0
1.861537495E0,3.000000026E-3,-8.595000207E-2,9.850950241E0,9.851325650E0
1.864050961E0,7.050000131E-3,-6.900000572E-2,9.865950584E0,9.866194385E0
1.866558732E0,3.000000026E-3,-7.395000011E-2,9.841950417E0,9.842228691E0
1.869069423E0,2.895000204E-2,-8.100000024E-2,9.823050499E0,9.823427111E0
1.871579961E0,-6.000000052E-3,-4.095000029E-2,9.868050575E0,9.868137365E0
1.874093433E0,7.050000131E-3,-7.695000619E-2,9.883050919E0,9.883352997E0
1.876601204E0,-1.050000079E-3,-7.200000435E-2,9.871050835E0,9.871313473E0
1.879111894E0,-1.605000161E-2,-8.595000207E-2,9.826950073E0,9.827339047E0
1.881622433E0,1.695000008E-2,-9.105000645E-2,9.861000061E0,9.861434967E0
1.884135889E0,-4.050000105E-3,-9.105000645E-2,9.868050575E0,9.868471445E0
1.886643661E0,2.595000155E-2,-7.395000011E-2,9.861000061E0,9.861311485E0
1.889154351E0,2.400000021E-2,-7.905000448E-2,9.847050667E0,9.847397206E0
1.891664889E0,5.805000290E-2,-8.595000207E-2,9.861000061E0,9.861545488E0
1.894178351E0,3.600000218E-2,-1.050000042E-1,9.880050659E0,9.880674169E0
1.896686122E0,-4.050000105E-3,-1.339500099E-1,9.853950500E0,9.854861718E0
1.899196812E0,2.895000204E-2,-8.100000024E-2,9.832050323E0,9.832426591E0
1.901707351E0,4.605000094E-2,-8.595000207E-2,9.850950241E0,9.851432823E0
1.904220586E0,1.395000052E-2,-1.080000028E-1,9.850950241E0,9.851552124E0
1.906728588E0,1.905000024E-2,-9.105000645E-2,9.861000061E0,9.861438800E0
1.909239278E0,1.005000062E-2,-6.495000422E-2,9.820050240E0,9.820270170E0
1.911749816E0,2.205000073E-2,-1.120500043E-1,9.820050240E0,9.820714236E0
1.914263279E0,1.905000024E-2,-1.030500084E-1,9.865950584E0,9.866507140E0
1.916771050E0,1.695000008E-2,-8.100000024E-2,9.861000061E0,9.861347297E0
1.919281741E0,3.600000218E-2,-8.595000207E-2,9.853950500E0,9.854391096E0
1.921792279E0,7.050000131E-3,-6.495000422E-2,9.841950417E0,9.842167252E0
1.924305731E0,-1.305000018E-2,-7.395000011E-2,9.820050240E0,9.820337347E0
1.926813502E0,7.050000131E-3,-9.795000404E-2,9.856050491E0,9.856539717E0
1.929323961E0,4.950000439E-3,-9.105000645E-2,9.853950500E0,9.854372383E0
1.931834731E0,3.000000026E-3,-9.105000645E-2,9.847050667E0,9.847472058E0
1.934347961E0,3.405000269E-2,-8.100000024E-2,9.865950584E0,9.866341842E0
1.936855963E0,2.205000073E-2,-9.795000404E-2,9.862950325E0,9.863461336E0
1.939366654E0,1.395000052E-2,-1.170000061E-1,9.823050499E0,9.823757158E0
1.941877192E0,1.395000052E-2,-7.695000619E-2,9.832050323E0,9.832361337E0
1.944390644E0,1.005000062E-2,-6.705000252E-2,9.862950325E0,9.863183351E0
1.946898415E0,-1.095000096E-2,-1.120500043E-1,9.835050583E0,9.835694946E0
1.949409105E0,3.105000220E-2,-7.905000448E-2,9.792000771E0,9.792369075E0
1.951919644E0,2.205000073E-2,-6.000000238E-2,9.837000847E0,9.837208540E0
1.954433105E0,3.105000220E-2,-8.895000070E-2,9.853950500E0,9.854400878E0
1.956940877E0,4.950000439E-3,-1.200000048E-1,9.829950333E0,9.830684007E0
1.959451567E0,-1.050000079E-3,-1.030500084E-1,9.862950325E0,9.863488709E0
1.961962028E0,4.950000439E-3,-9.300000221E-2,9.889950752E0,9.890389243E0
1.964475351E0,1.200000010E-2,-5.700000376E-2,9.868050575E0,9.868222492E0
1.966983353E0,1.200000010E-2,-9.795000404E-2,9.838950157E0,9.839445025E0
1.969494043E0,-1.995000057E-2,-8.100000024E-2,9.841950417E0,9.842303948E0
1.972004582E0,2.895000204E-2,-6.195000187E-2,9.886950493E0,9.887186959E0
1.974518043E0,2.400000021E-2,-7.695000619E-2,9.871050835E0,9.871379938E0
1.977025815E0,-7.950000465E-3,-9.600000083E-2,9.862950325E0,9.863420721E0
1.979536505E0,3.000000026E-3,-7.695000619E-2,9.853950500E0,9.854251406E0
1.982047043E0,1.005000062E-2,-7.695000619E-2,9.850950241E0,9.851255908E0
1.984560274E0,4.950000439E-3,-6.195000187E-2,9.889950752E0,9.890146014E0
1.987068280E0,-1.995000057E-2,-9.300000221E-2,9.823050499E0,9.823510987E0
1.989578740E0,7.050000131E-3,-7.200000435E-2,9.838950157E0,9.839216122E0
1.992089432E0,3.600000218E-2,-8.100000024E-2,9.874950409E0,9.875348226E0
1.994602740E0,4.950000439E-3,-7.695000619E-2,9.865950584E0,9.866251909E0
1.997110742E0,4.605000094E-2,-6.705000252E-2,9.832050323E0,9.832386784E0
1.999621432E0,-6.000000052E-3,-6.495000422E-2,9.823050499E0,9.823267054E0
2.002131894E0,-7.950000465E-3,-7.695000619E-2,9.853950500E0,9.854254156E0
2.004645432E0,1.200000010E-2,-7.695000619E-2,9.877950668E0,9.878257676E0
2.007153208E0,1.200000010E-2,-1.030500084E-1,9.820050240E0,9.820598251E0
2.009663899E0,1.695000008E-2,-7.695000619E-2,9.838950157E0,9.839265664E0
2.012174437E0,3.105000220E-2,-7.695000619E-2,9.837000847E0,9.837350816E0
2.014687899E0,7.050000131E-3,-5.295000225E-2,9.859050751E0,9.859195460E0
2.017195608E0,2.895000204E-2,-9.105000645E-2,9.847050667E0,9.847514155E0
