"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.590988889E0,-7.890000343E-1,-3.772950172E0,9.058950424E0,9.844910200E0
1.593496583E0,-7.840500474E-1,-3.771000147E0,9.061050415E0,9.845700138E0
1.596007043E0,-8.010000587E-1,-3.760950089E0,9.079950333E0,9.860620909E0
1.598517505E0,-8.230500221E-1,-3.775950193E0,9.094950676E0,9.881970401E0
1.601030672E0,-8.230500221E-1,-3.796950102E0,9.097050667E0,9.891944816E0
1.603538367E0,-7.939500213E-1,-3.783000231E0,9.118950844E0,9.904378419E0
1.606048826E0,-8.230500221E-1,-3.771000147E0,9.121050835E0,9.904111357E0
1.608559288E0,-8.230500221E-1,-3.775950193E0,9.114000320E0,9.899505697E0
1.611072519E0,-8.130000234E-1,-3.766050100E0,9.121050835E0,9.901397413E0
1.613580213E0,-8.179500103E-1,-3.727950096E0,9.124050140E0,9.890143836E0
1.616090672E0,-8.110500574E-1,-3.783000231E0,9.121050835E0,9.907697072E0
1.618601134E0,-8.059500456E-1,-3.795000076E0,9.115950584E0,9.907175991E0
1.621114120E0,-8.010000587E-1,-3.781050205E0,9.112050056E0,9.897848149E0
1.623621814E0,-7.840500474E-1,-3.771000147E0,9.114000320E0,9.894451901E0
1.626132274E0,-8.179500103E-1,-3.747000217E0,9.097050667E0,9.872455808E0
1.628642735E0,-7.789500356E-1,-3.748950243E0,9.065999985E0,9.841430120E0
1.631155966E0,-7.870500088E-1,-3.757050276E0,9.073050499E0,9.851655691E0
1.633663660E0,-8.059500456E-1,-3.757050276E0,9.078000069E0,9.857741501E0
1.636174120E0,-8.419500589E-1,-3.759000063E0,9.046950340E0,9.832917768E0
1.638684582E0,-8.179500103E-1,-3.757050276E0,9.097050667E0,9.876274593E0
1.641197735E0,-8.250000477E-1,-3.793050289E0,9.082950592E0,9.877643800E0
1.643705430E0,-8.080500364E-1,-3.799950123E0,9.088050842E0,9.883584062E0
1.646215889E0,-8.299500346E-1,-3.778050184E0,9.064050674E0,9.854922368E0
1.648726351E0,-8.110500574E-1,-3.751950264E0,9.085050583E0,9.862711446E0
1.651239582E0,-7.720500231E-1,-3.748950243E0,9.114000320E0,9.885124734E0
1.653747045E0,-7.789500356E-1,-3.766050100E0,9.094950676E0,9.874615148E0
1.656257505E0,-7.939500213E-1,-3.735000134E0,9.109050751E0,9.877013122E0
1.658767966E0,-7.890000343E-1,-3.775950193E0,9.103950500E0,9.887478730E0
1.661281197E0,-7.819500566E-1,-3.799950123E0,9.106950760E0,9.898869580E0
1.663788876E0,-7.909500599E-1,-3.783000231E0,9.090000153E0,9.877489333E0
1.666299336E0,-8.269500136E-1,-3.793050289E0,9.121050835E0,9.912852523E0
1.668809797E0,-8.059500456E-1,-3.772950172E0,9.112050056E0,9.895158650E0
1.671322951E0,-7.939500213E-1,-3.781050205E0,9.100049973E0,9.886233195E0
1.673830646E0,-8.419500589E-1,-3.751950264E0,9.094950676E0,9.874418387E0
1.676341105E0,-8.130000234E-1,-3.783000231E0,9.102000237E0,9.890321941E0
1.678851567E0,-8.200500607E-1,-3.795000076E0,9.097050667E0,9.890947301E0
1.681364797E0,-7.770000100E-1,-3.751950264E0,9.057000160E0,9.834129941E0
1.683872492E0,-7.960500121E-1,-3.730050087E0,9.100049973E0,9.867009617E0
1.686382736E0,-7.990500331E-1,-3.781050205E0,9.076050758E0,9.864558732E0
1.688893428E0,-7.770000100E-1,-3.784950256E0,9.103950500E0,9.889969271E0
1.691406428E0,-8.230500221E-1,-3.759000063E0,9.082950592E0,9.864455599E0
1.693914122E0,-8.130000234E-1,-3.742050171E0,9.102000237E0,9.874731228E0
1.696424601E0,-8.059500456E-1,-3.759000063E0,9.094950676E0,9.874095642E0
1.698935062E0,-8.299500346E-1,-3.754050255E0,9.079950333E0,9.860385815E0
1.701448293E0,-7.990500331E-1,-3.790050268E0,9.091950417E0,9.882637521E0
1.703955987E0,-7.909500599E-1,-3.778050184E0,9.076050758E0,9.862756337E0
1.706466447E0,-8.179500103E-1,-3.747000217E0,9.070950508E0,9.848410835E0
1.708976831E0,-8.029500246E-1,-3.763950109E0,9.088050842E0,9.869382822E0
1.711490062E0,-7.990500331E-1,-3.787950277E0,9.076050758E0,9.867205563E0
1.713997757E0,-7.990500331E-1,-3.760950089E0,9.090000153E0,9.869717792E0
1.716508201E0,-7.909500599E-1,-3.778050184E0,9.097050667E0,9.882084599E0
1.719018663E0,-7.819500566E-1,-3.760950089E0,9.097050667E0,9.874842900E0
1.721531663E0,-8.200500607E-1,-3.748950243E0,9.106950760E0,9.882492710E0
1.724039357E0,-8.250000477E-1,-3.775950193E0,9.088050842E0,9.875783162E0
1.726549813E0,-8.130000234E-1,-3.808950186E0,9.070950508E0,9.871738128E0
1.729060274E0,-8.080500364E-1,-3.787950277E0,9.079950333E0,9.871525222E0
1.731573505E0,-8.110500574E-1,-3.772950172E0,9.106950760E0,9.890880008E0
1.734081199E0,-8.110500574E-1,-3.766050100E0,9.069000244E0,9.853309139E0
1.736591693E0,-8.029500246E-1,-3.772950172E0,9.061050415E0,9.847970165E0
1.739102077E0,-8.130000234E-1,-3.769050121E0,9.070950508E0,9.856411668E0
1.741615308E0,-8.029500246E-1,-3.733050108E0,9.082950592E0,9.852937801E0
1.744123002E0,-8.130000234E-1,-3.799950123E0,9.069000244E0,9.866476342E0
1.746633453E0,-8.130000234E-1,-3.771000147E0,9.076050758E0,9.861851171E0
1.749143914E0,-7.870500088E-1,-3.748950243E0,9.097050667E0,9.870684195E0
1.751657145E0,-7.960500121E-1,-3.730050087E0,9.100049973E0,9.867009617E0
1.754164840E0,-7.909500599E-1,-3.747000217E0,9.069000244E0,9.844408466E0
1.756675068E0,-8.010000587E-1,-3.784950256E0,9.088050842E0,9.877252535E0
1.759185530E0,-8.029500246E-1,-3.799950123E0,9.097050667E0,9.891444814E0
1.761698761E0,-8.179500103E-1,-3.772950172E0,9.090000153E0,9.875844166E0
1.764206455E0,-7.939500213E-1,-3.763950109E0,9.065999985E0,9.848351780E0
1.766716915E0,-7.939500213E-1,-3.775950193E0,9.085050583E0,9.870476209E0
1.769227361E0,-8.299500346E-1,-3.787950277E0,9.102000237E0,9.893623839E0
1.771740592E0,-8.320500255E-1,-3.793050289E0,9.079950333E0,9.875476484E0
1.774248286E0,-8.320500255E-1,-3.757050276E0,9.091950417E0,9.872755259E0
1.776758669E0,-8.130000234E-1,-3.763950109E0,9.078000069E0,9.860952019E0
1.779269130E0,-8.080500364E-1,-3.790050268E0,9.049050331E0,9.843918823E0
1.781782361E0,-7.990500331E-1,-3.784950256E0,9.097050667E0,9.885376079E0
1.784290055E0,-7.939500213E-1,-3.771000147E0,9.082950592E0,9.866650404E0
1.786800515E0,-7.770000100E-1,-3.739950180E0,9.115950584E0,9.883901630E0
1.789310746E0,-7.960500121E-1,-3.775950193E0,9.076050758E0,9.862362438E0
1.791823977E0,-8.250000477E-1,-3.775950193E0,9.046950340E0,9.837974151E0
1.794331671E0,-8.080500364E-1,-3.799950123E0,9.082950592E0,9.878894536E0
1.796842130E0,-7.840500474E-1,-3.802050114E0,9.085050583E0,9.879699572E0
1.799352592E0,-7.990500331E-1,-3.757050276E0,9.085050583E0,9.863673343E0
1.801865833E0,-8.490000367E-1,-3.783000231E0,9.049050331E0,9.844653559E0
1.804373527E0,-8.110500574E-1,-3.748950243E0,9.069000244E0,9.846786052E0
1.806883987E0,-8.080500364E-1,-3.763950109E0,9.091950417E0,9.873389877E0
1.809394371E0,-7.789500356E-1,-3.793050289E0,9.097050667E0,9.886876377E0
1.811907587E0,-8.130000234E-1,-3.751950264E0,9.073050499E0,9.851819384E0
1.814415281E0,-8.110500574E-1,-3.759000063E0,9.109050751E0,9.887501669E0
1.816925741E0,-7.939500213E-1,-3.754050255E0,9.102000237E0,9.877735482E0
1.819436202E0,-7.789500356E-1,-3.748950243E0,9.097050667E0,9.870041637E0
1.821949419E0,-7.990500331E-1,-3.754050255E0,9.054000854E0,9.833936432E0
1.824457113E0,-7.960500121E-1,-3.754050255E0,9.057000160E0,9.836454689E0
1.826967573E0,-8.010000587E-1,-3.793050289E0,9.109050751E0,9.899678640E0
1.829478035E0,-8.149500489E-1,-3.793050289E0,9.085050583E0,9.878740718E0
1.831991035E0,-8.149500489E-1,-3.766050100E0,9.085050583E0,9.868405192E0
1.834498729E0,-7.789500356E-1,-3.778050184E0,9.061050415E0,9.847997816E0
1.837009188E0,-7.840500474E-1,-3.790050268E0,9.079950333E0,9.870395816E0
1.839519650E0,-7.840500474E-1,-3.766050100E0,9.085050583E0,9.865901476E0
1.842032881E0,-8.149500489E-1,-3.766050100E0,9.102000237E0,9.884011597E0
1.844540575E0,-8.029500246E-1,-3.793050289E0,9.070950508E0,9.864791045E0
1.847050958E0,-7.890000343E-1,-3.787950277E0,9.102000237E0,9.890272831E0
1.849561419E0,-8.200500607E-1,-3.739950180E0,9.082950592E0,9.856962053E0
1.852074650E0,-8.059500456E-1,-3.775950193E0,9.078000069E0,9.864960242E0
1.854582344E0,-8.130000234E-1,-3.778050184E0,9.082950592E0,9.870897816E0
1.857092804E0,-8.269500136E-1,-3.783000231E0,9.065999985E0,9.858361567E0
1.859603035E0,-8.130000234E-1,-3.742050171E0,9.069000244E0,9.844321914E0
1.862116236E0,-7.939500213E-1,-3.730050087E0,9.088050842E0,9.855774876E0
1.864623931E0,-8.029500246E-1,-3.760950089E0,9.088050842E0,9.868239074E0
1.867134390E0,-8.029500246E-1,-3.772950172E0,9.078000069E0,9.863567660E0
1.869644852E0,-8.179500103E-1,-3.772950172E0,9.090000153E0,9.875844166E0
1.872158083E0,-8.250000477E-1,-3.796950102E0,9.078000069E0,9.874590645E0
1.874665700E0,-8.130000234E-1,-3.721050262E0,9.073050499E0,9.840092959E0
1.877176159E0,-8.149500489E-1,-3.724950075E0,9.094950676E0,9.861922959E0
1.879686621E0,-8.179500103E-1,-3.781050205E0,9.090000153E0,9.878941525E0
1.882199842E0,-8.130000234E-1,-3.745050192E0,9.079950333E0,9.855550113E0
1.884707536E0,-8.130000234E-1,-3.784950256E0,9.091950417E0,9.881820675E0
1.887217996E0,-7.819500566E-1,-3.766050100E0,9.079950333E0,9.861038348E0
1.889728457E0,-8.080500364E-1,-3.778050184E0,9.106950760E0,9.892581069E0
1.892241678E0,-8.010000587E-1,-3.775950193E0,9.082950592E0,9.869113051E0
1.894749372E0,-7.770000100E-1,-3.759000063E0,9.085050583E0,9.862654540E0
1.897259601E0,-7.960500121E-1,-3.771000147E0,9.102000237E0,9.884358656E0
1.899770063E0,-8.010000587E-1,-3.760950089E0,9.078000069E0,9.858825078E0
1.902283274E0,-8.010000587E-1,-3.771000147E0,9.097050667E0,9.880201113E0
1.904790969E0,-8.110500574E-1,-3.795000076E0,9.078000069E0,9.872685198E0
1.907301428E0,-8.010000587E-1,-3.781050205E0,9.076050758E0,9.864716880E0
1.909811890E0,-8.149500489E-1,-3.783000231E0,9.102000237E0,9.890482427E0
1.912325063E0,-8.130000234E-1,-3.793050289E0,9.052050591E0,9.848239407E0
1.914832757E0,-7.890000343E-1,-3.759000063E0,9.064050674E0,9.844268239E0
1.917343217E0,-7.840500474E-1,-3.771000147E0,9.126000404E0,9.905506548E0
1.919853678E0,-8.299500346E-1,-3.807000160E0,9.100049973E0,9.899140204E0
1.922366919E0,-8.269500136E-1,-3.775950193E0,9.061050415E0,9.851105563E0
1.924874613E0,-7.909500599E-1,-3.787950277E0,9.076050758E0,9.866552927E0
1.927384842E0,-7.960500121E-1,-3.766050100E0,9.130949974E0,9.909141053E0
1.929895303E0,-8.010000587E-1,-3.802050114E0,9.082950592E0,9.879128384E0
1.932408534E0,-8.130000234E-1,-3.783000231E0,9.061050415E0,9.852649106E0
1.934916229E0,-7.990500331E-1,-3.795000076E0,9.103950500E0,9.895575842E0
1.937426688E0,-7.909500599E-1,-3.754050255E0,9.109050751E0,9.883992154E0
1.939937150E0,-7.990500331E-1,-3.775950193E0,9.112050056E0,9.895743380E0
1.942450385E0,-8.130000234E-1,-3.766050100E0,9.085050583E0,9.868244347E0
1.944958080E0,-8.200500607E-1,-3.757050276E0,9.090000153E0,9.869954997E0
1.947468462E0,-7.939500213E-1,-3.771000147E0,9.078000069E0,9.862093286E0
1.949978924E0,-7.960500121E-1,-3.787950277E0,9.079950333E0,9.870550186E0
1.952492183E0,-8.059500456E-1,-3.771000147E0,9.112050056E0,9.894415284E0
1.954999877E0,-7.960500121E-1,-3.787950277E0,9.091950417E0,9.881590221E0
1.957510337E0,-8.230500221E-1,-3.783000231E0,9.079950333E0,9.870866230E0
1.960020798E0,-7.789500356E-1,-3.748950243E0,9.088050842E0,9.861747269E0
1.962534005E0,-7.960500121E-1,-3.730050087E0,9.115950584E0,9.881676190E0
1.965041468E0,-8.149500489E-1,-3.790050268E0,9.097050667E0,9.888627582E0
1.967551928E0,-8.299500346E-1,-3.793050289E0,9.088050842E0,9.882748386E0
1.970062389E0,-8.029500246E-1,-3.727950096E0,9.094950676E0,9.862072219E0
1.972575620E0,-7.960500121E-1,-3.748950243E0,9.106950760E0,9.880530132E0
1.975083315E0,-7.770000100E-1,-3.783000231E0,9.064050674E0,9.852503966E0
1.977593774E0,-8.029500246E-1,-3.790050268E0,9.103950500E0,9.893994365E0
1.980104159E0,-7.990500331E-1,-3.748950243E0,9.102000237E0,9.876209657E0
1.982617414E0,-8.200500607E-1,-3.757050276E0,9.079950333E0,9.860700123E0
1.985125108E0,-8.010000587E-1,-3.763950109E0,9.082950592E0,9.864528016E0
1.987635567E0,-7.960500121E-1,-3.759000063E0,9.100049973E0,9.877990008E0
1.990146029E0,-8.200500607E-1,-3.759000063E0,9.078000069E0,9.859647500E0
1.992659048E0,-8.299500346E-1,-3.772950172E0,9.070950508E0,9.859316061E0
1.995166973E0,-7.909500599E-1,-3.769050121E0,9.061050415E0,9.845505342E0
1.997677202E0,-7.909500599E-1,-3.760950089E0,9.076050758E0,9.856218592E0
2.000187894E0,-8.179500103E-1,-3.751950264E0,9.076050758E0,9.854992155E0
2.002700914E0,-7.960500121E-1,-3.802050114E0,9.054000854E0,9.852117141E0
2.005208608E0,-8.059500456E-1,-3.808950186E0,9.073050499E0,9.873089808E0
2.007719068E0,-7.909500599E-1,-3.769050121E0,9.118950844E0,9.898818379E0
2.010229453E0,-8.080500364E-1,-3.751950264E0,9.088050842E0,9.865229027E0
2.012742745E0,-8.250000477E-1,-3.766050100E0,9.121050835E0,9.902389952E0
