"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.178235640E0,-4.273050308E0,-6.705000252E-2,8.878950119E0,9.853893132E0
4.180746101E0,-4.299000263E0,-7.695000619E-2,8.830950737E0,9.822067781E0
4.183256568E0,-4.324950218E0,-7.905000448E-2,8.893950462E0,9.890085850E0
4.185769797E0,-4.318050385E0,-3.795000166E-2,8.865000725E0,9.860792928E0
4.188277491E0,-4.321050167E0,-6.495000422E-2,8.872050285E0,9.868584970E0
4.190788027E0,-4.333050251E0,-6.900000572E-2,8.865000725E0,9.867538869E0
4.193298489E0,-4.306050301E0,-5.295000225E-2,8.845950127E0,9.838480906E0
4.195811720E0,-4.327950001E0,-7.695000619E-2,8.851050377E0,9.852825244E0
4.198319645E0,-4.318050385E0,-6.900000572E-2,8.863050461E0,9.859208061E0
4.200830104E0,-4.321050167E0,-4.500000179E-2,8.866950035E0,9.863888811E0
4.203340556E0,-4.318050385E0,-7.695000619E-2,8.877000809E0,9.871809550E0
4.205853787E0,-4.336950302E0,-4.500000179E-2,8.881950378E0,9.884341427E0
4.208361558E0,-4.321050167E0,-5.295000225E-2,8.875050545E0,9.871210687E0
4.210872017E0,-4.299000263E0,-9.600000083E-2,8.905950546E0,9.889720643E0
4.213382710E0,-4.315950394E0,-6.495000422E-2,8.857950211E0,9.853675874E0
4.215895720E0,-4.339950085E0,-5.505000427E-2,8.881950378E0,9.885708865E0
4.218403645E0,-4.336950302E0,-7.200000435E-2,8.839050293E0,9.845970344E0
4.220914104E0,-4.306050301E0,-8.895000070E-2,8.877000809E0,9.866667353E0
4.223424566E0,-4.312950134E0,-6.705000252E-2,8.875050545E0,9.867753378E0
4.225937873E0,-4.321050167E0,-6.495000422E-2,8.887050629E0,9.882072755E0
4.228445567E0,-4.330049992E0,-6.900000572E-2,8.899050713E0,9.896827649E0
4.230956027E0,-4.339950085E0,-8.400000632E-2,8.865000725E0,9.870686936E0
4.233466719E0,-4.287000179E0,-8.595000207E-2,8.899050713E0,9.878201330E0
4.235979965E0,-4.311000347E0,-1.030500084E-1,8.884050369E0,9.875307300E0
4.238487659E0,-4.306050301E0,-8.100000024E-2,8.881950378E0,9.871052260E0
4.240998118E0,-4.312950134E0,-6.900000572E-2,8.860050201E0,9.854277723E0
4.243508657E0,-4.336950302E0,-6.000000238E-2,8.878950119E0,9.881725211E0
4.246021888E0,-4.324950218E0,-7.905000448E-2,8.889000893E0,9.885635041E0
4.248529596E0,-4.324950218E0,-5.700000376E-2,8.872050285E0,9.870244154E0
4.251040286E0,-4.336950302E0,-4.800000042E-2,8.857950211E0,9.862794931E0
4.253550748E0,-4.303950310E0,-5.505000427E-2,8.887050629E0,9.874547465E0
4.256063979E0,-4.315950394E0,-7.905000448E-2,8.863050461E0,9.858363970E0
4.258571668E0,-4.300950050E0,-5.505000427E-2,8.857950211E0,9.847054573E0
4.261082204E0,-4.323000431E0,-4.095000029E-2,8.866950035E0,9.864725671E0
4.263592666E0,-4.321050167E0,-5.700000376E-2,8.890950203E0,9.885530793E0
4.266105897E0,-4.327950001E0,-6.900000572E-2,8.884050369E0,9.882421929E0
4.268613591E0,-4.318050385E0,-8.595000207E-2,8.877000809E0,9.871883806E0
4.271124281E0,-4.294050217E0,-8.595000207E-2,8.865000725E0,9.850608738E0
4.273634743E0,-4.327950001E0,-6.195000187E-2,8.842950821E0,9.845444034E0
4.276147974E0,-4.312950134E0,-7.200000435E-2,8.869950294E0,9.863201361E0
4.278655735E0,-4.297049999E0,-6.495000422E-2,8.851050377E0,9.839204743E0
4.281166118E0,-4.315950394E0,-6.000000238E-2,8.841000557E0,9.838410372E0
4.283676656E0,-4.324950218E0,-5.505000427E-2,8.860050201E0,9.859447980E0
4.286189887E0,-4.321050167E0,-9.795000404E-2,8.865000725E0,9.862520297E0
4.288697836E0,-4.333050251E0,-9.600000083E-2,8.875050545E0,9.876794148E0
4.291208295E0,-4.333050251E0,-7.200000435E-2,8.866950035E0,9.869311597E0
4.293718757E0,-4.312950134E0,-6.900000572E-2,8.881950378E0,9.873972979E0
4.296231988E0,-4.299000263E0,-5.700000376E-2,8.887050629E0,9.872401994E0
4.298739779E0,-4.300950050E0,-6.900000572E-2,8.890950203E0,9.876837948E0
4.301250239E0,-4.336950302E0,-6.705000252E-2,8.875050545E0,9.878266842E0
4.303760931E0,-4.315950394E0,-2.595000155E-2,8.875050545E0,9.868871434E0
4.306274162E0,-4.327950001E0,-2.595000155E-2,8.863050461E0,9.863340615E0
4.308781875E0,-4.330049992E0,-3.105000220E-2,8.884050369E0,9.883149700E0
4.311292334E0,-4.354050159E0,-6.195000187E-2,8.884050369E0,9.893833512E0
4.313802796E0,-4.324950218E0,-6.195000187E-2,8.845950127E0,9.846820088E0
4.316316104E0,-4.315950394E0,-7.695000619E-2,8.839050293E0,9.836775853E0
4.318823812E0,-4.323000431E0,-6.000000238E-2,8.824049950E0,9.826280590E0
4.321334272E0,-4.306050301E0,-4.995000362E-2,8.860050201E0,9.851144795E0
4.323844964E0,-4.311000347E0,-8.100000024E-2,8.893950462E0,9.884009299E0
4.326358195E0,-4.312950134E0,-4.305000231E-2,8.878950119E0,9.871126956E0
4.328865889E0,-4.321050167E0,-4.305000231E-2,8.857950211E0,9.855790673E0
4.331376420E0,-4.335000038E0,-6.900000572E-2,8.860050201E0,9.863948292E0
4.333886805E0,-4.306050301E0,-6.195000187E-2,8.863050461E0,9.853911430E0
4.336400113E0,-4.315950394E0,-6.900000572E-2,8.845950127E0,9.842917375E0
4.338907807E0,-4.335000038E0,-7.395000011E-2,8.841000557E0,9.846876905E0
4.341418253E0,-4.339950085E0,-6.000000238E-2,8.848050117E0,9.855290844E0
4.343928945E0,-4.306050301E0,-4.305000231E-2,8.860050201E0,9.851112225E0
4.346442176E0,-4.299000263E0,-7.200000435E-2,8.854949951E0,9.843613458E0
4.348949870E0,-4.330049992E0,-6.000000238E-2,8.881950378E0,9.881395420E0
4.351460412E0,-4.335000038E0,-5.295000225E-2,8.848050117E0,9.853071598E0
4.353970873E0,-4.294050217E0,-7.200000435E-2,8.881950378E0,9.865753584E0
4.356484104E0,-4.306050301E0,-6.000000238E-2,8.860050201E0,9.851200879E0
4.358992029E0,-4.339950085E0,-5.700000376E-2,8.893950462E0,9.896502946E0
4.361502258E0,-4.351950169E0,-6.195000187E-2,8.851050377E0,9.863285500E0
4.364012954E0,-4.306050301E0,-6.705000252E-2,8.830950737E0,9.825082993E0
4.366526185E0,-4.300950050E0,-7.395000011E-2,8.851050377E0,9.840972143E0
4.369033879E0,-4.345050335E0,-5.505000427E-2,8.854949951E0,9.863702730E0
4.371544416E0,-4.336950302E0,-7.200000435E-2,8.827050209E0,9.835198896E0
4.374054873E0,-4.327950001E0,-8.895000070E-2,8.842950821E0,9.845650945E0
4.376568104E0,-4.309050083E0,-4.500000179E-2,8.896050453E0,9.884819234E0
4.379075798E0,-4.297049999E0,-6.195000187E-2,8.896050453E0,9.879685732E0
4.381586489E0,-4.327950001E0,-4.305000231E-2,8.865000725E0,9.865152932E0
4.384096930E0,-4.342050076E0,-5.295000225E-2,8.875050545E0,9.880421283E0
4.386610238E0,-4.354050159E0,-5.505000427E-2,8.865000725E0,9.876690799E0
4.389117932E0,-4.315950394E0,-4.995000362E-2,8.875050545E0,9.868963723E0
4.391628392E0,-4.315950394E0,-5.295000225E-2,8.899050713E0,9.890567986E0
4.394138853E0,-4.282050133E0,-7.695000619E-2,8.869950294E0,9.849766133E0
4.396652075E0,-4.318050385E0,-4.500000179E-2,8.839050293E0,9.837499388E0
4.399160000E0,-4.311000347E0,-6.495000422E-2,8.854949951E0,9.848811153E0
4.401670460E0,-4.312950134E0,-5.295000225E-2,8.865000725E0,9.858629743E0
4.404180998E0,-4.323000431E0,-4.995000362E-2,8.857950211E0,9.856678430E0
4.406694200E0,-4.323000431E0,-5.700000376E-2,8.853000641E0,9.852268880E0
4.409201894E0,-4.335000038E0,-6.705000252E-2,8.878950119E0,9.880914748E0
4.411712584E0,-4.321050167E0,-6.495000422E-2,8.875050545E0,9.871282349E0
4.414222815E0,-4.309050083E0,-4.305000231E-2,8.890950203E0,9.880220718E0
4.416736253E0,-4.324950218E0,-6.900000572E-2,8.857950211E0,9.857648671E0
4.419243947E0,-4.315950394E0,-2.205000073E-2,8.881950378E0,9.875067419E0
4.421754407E0,-4.312950134E0,-2.895000204E-2,8.884050369E0,9.875663417E0
4.424264945E0,-4.303950310E0,-6.000000238E-2,8.877000809E0,9.865532506E0
4.426778171E0,-4.299000263E0,-5.295000225E-2,8.896050453E0,9.880481802E0
4.429285865E0,-4.321050167E0,-7.695000619E-2,8.901000023E0,9.894705516E0
4.431796325E0,-4.323000431E0,-4.995000362E-2,8.872050285E0,9.869351752E0
4.434307017E0,-4.339950085E0,-7.905000448E-2,8.836050034E0,9.844653160E0
4.436820228E0,-4.324950218E0,-7.200000435E-2,8.857950211E0,9.857670127E0
4.439327999E0,-4.315950394E0,-7.905000448E-2,8.872050285E0,9.866455948E0
4.441838378E0,-4.321050167E0,-7.050000131E-3,8.863050461E0,9.860283349E0
4.444348916E0,-4.327950001E0,-9.105000645E-2,8.881950378E0,9.880712719E0
4.446862147E0,-4.347000122E0,-7.200000435E-2,8.860050201E0,9.869249396E0
4.449369841E0,-4.311000347E0,-6.495000422E-2,8.865000725E0,9.857848667E0
4.451880532E0,-4.324950218E0,-9.600000083E-2,8.848050117E0,9.848979707E0
4.454390993E0,-4.311000347E0,-7.905000448E-2,8.866950035E0,9.859704652E0
4.456904219E0,-4.327950001E0,-3.600000218E-2,8.848050117E0,9.849895334E0
4.459411913E0,-4.312950134E0,-8.100000024E-2,8.913000107E0,9.902003371E0
4.461922450E0,-4.323000431E0,-7.695000619E-2,8.863050461E0,9.861435874E0
4.464432911E0,-4.299000263E0,-8.100000024E-2,8.845950127E0,9.835588336E0
4.466946137E0,-4.318050385E0,-4.995000362E-2,8.863050461E0,9.859093143E0
4.469454062E0,-4.324950218E0,-4.500000179E-2,8.872050285E0,9.870182149E0
4.471964522E0,-4.309050083E0,-4.995000362E-2,8.875050545E0,9.865947993E0
4.474474983E0,-4.315950394E0,-3.600000218E-2,8.872050285E0,9.866204948E0
4.476988214E0,-4.285050392E0,-8.595000207E-2,8.841000557E0,9.825087028E0
4.479495971E0,-4.315950394E0,-3.299999982E-2,8.890950203E0,9.883193427E0
4.482006431E0,-4.333050251E0,-3.600000218E-2,8.854949951E0,9.858334500E0
4.484516892E0,-4.327950001E0,-6.495000422E-2,8.869950294E0,9.869720763E0
4.487030123E0,-4.335000038E0,-9.300000221E-2,8.863050461E0,9.866840315E0
4.489538029E0,-4.318050385E0,-7.395000011E-2,8.896050453E0,9.888920133E0
4.492048489E0,-4.321050167E0,-7.395000011E-2,8.877000809E0,9.873099134E0
4.494558950E0,-4.335000038E0,-4.995000362E-2,8.908050537E0,9.906971520E0
4.497072258E0,-4.312950134E0,-6.195000187E-2,8.889000893E0,9.880268900E0
4.499579951E0,-4.306050301E0,-4.800000042E-2,8.857950211E0,9.849246424E0
4.502090411E0,-4.333050251E0,-4.800000042E-2,8.889000893E0,9.888982018E0
4.504601103E0,-4.315950394E0,-7.395000011E-2,8.887050629E0,9.879907149E0
4.507114103E0,-4.323000431E0,-2.895000204E-2,8.857950211E0,9.856594380E0
4.509622028E0,-4.333050251E0,-5.700000376E-2,8.863050461E0,9.865710159E0
4.512132498E0,-4.312950134E0,-5.700000376E-2,8.877000809E0,9.869444322E0
4.514643036E0,-4.336950302E0,-4.500000179E-2,8.866950035E0,9.870864493E0
4.517156267E0,-4.339950085E0,-8.100000024E-2,8.877000809E0,9.881440740E0
4.519663961E0,-4.327950001E0,-8.400000632E-2,8.877000809E0,9.876201222E0
4.522174652E0,-4.333050251E0,-8.595000207E-2,8.869950294E0,9.872118826E0
4.524685113E0,-4.342050076E0,-6.000000238E-2,8.854949951E0,9.862410329E0
4.527198344E0,-4.336950302E0,-9.105000645E-2,8.869950294E0,9.873876962E0
4.529706038E0,-4.324950218E0,-1.080000028E-1,8.853000641E0,9.853551580E0
4.532216556E0,-4.309050083E0,-6.495000422E-2,8.865000725E0,9.856995941E0
4.534727017E0,-4.312950134E0,-4.095000029E-2,8.881950378E0,9.873816804E0
4.537240248E0,-4.330049992E0,-8.400000632E-2,8.878950119E0,9.878873627E0
4.539747942E0,-4.311000347E0,-4.500000179E-2,8.866950035E0,9.859490449E0
4.542258642E0,-4.323000431E0,-4.095000029E-2,8.863050461E0,9.861220670E0
4.544769103E0,-4.309050083E0,-7.905000448E-2,8.889000893E0,9.878689103E0
4.547282334E0,-4.348950386E0,-8.100000024E-2,8.881950378E0,9.889841909E0
4.549790105E0,-4.336950302E0,-7.395000011E-2,8.875050545E0,9.878316086E0
4.552300565E0,-4.327950001E0,-7.905000448E-2,8.866950035E0,9.867127395E0
4.554811026E0,-4.311000347E0,-4.500000179E-2,8.851050377E0,9.845193841E0
4.557324243E0,-4.323000431E0,-7.905000448E-2,8.869950294E0,9.867654223E0
4.559832168E0,-4.342050076E0,-6.900000572E-2,8.863050461E0,9.869742820E0
4.562342628E0,-4.333050251E0,-5.700000376E-2,8.857950211E0,9.861128506E0
4.564853089E0,-4.336950302E0,-7.395000011E-2,8.866950035E0,9.871038925E0
4.567366320E0,-4.333050251E0,-6.195000187E-2,8.863050461E0,9.865740000E0
4.569874091E0,-4.315950394E0,-5.700000376E-2,8.817000389E0,9.816831091E0
4.572384560E0,-4.300950050E0,-8.895000070E-2,8.860050201E0,9.849191490E0
4.574895021E0,-4.339950085E0,-1.080000028E-1,8.872050285E0,9.877251997E0
4.577408483E0,-4.347000122E0,-4.305000231E-2,8.854949951E0,9.864502116E0
4.579916177E0,-4.309050083E0,-4.500000179E-2,8.848050117E0,9.841642571E0
4.582426652E0,-4.330049992E0,-6.705000252E-2,8.889000893E0,9.887778593E0
4.584937190E0,-4.335000038E0,-3.795000166E-2,8.851050377E0,9.855696744E0
4.587450421E0,-4.327950001E0,-4.095000029E-2,8.860050201E0,9.860695598E0
4.589958115E0,-4.324950218E0,-6.495000422E-2,8.869950294E0,9.868405703E0
4.592468560E0,-4.342050076E0,-5.505000427E-2,8.914950371E0,9.916288090E0
4.594979252E0,-4.311000347E0,-6.705000252E-2,8.881950378E0,9.873108032E0
4.597492483E0,-4.327950001E0,-4.305000231E-2,8.836050034E0,9.839145527E0
4.600000177E0,-4.327950001E0,-7.395000011E-2,8.841000557E0,9.843775224E0
4.602510714E0,-4.303950310E0,-5.505000427E-2,8.829000473E0,9.822335167E0
4.605021098E0,-4.287000179E0,-6.195000187E-2,8.877000809E0,9.858161679E0
4.607534406E0,-4.321050167E0,-4.800000042E-2,8.890950203E0,9.885482996E0
4.610042331E0,-4.348950386E0,-2.400000021E-2,8.865000725E0,9.874319385E0
4.612552791E0,-4.300950050E0,-4.995000362E-2,8.845950127E0,9.836234035E0
4.615063243E0,-4.318050385E0,-7.395000011E-2,8.866950035E0,9.862749650E0
4.617576474E0,-4.312950134E0,-5.700000376E-2,8.854949951E0,9.849615551E0
4.620084168E0,-4.299000263E0,-5.700000376E-2,8.857950211E0,9.846214206E0
4.622594705E0,-4.324950218E0,-9.300000221E-2,8.869950294E0,9.868630179E0
4.625105166E0,-4.324950218E0,-8.100000024E-2,8.842950821E0,9.844264046E0
4.627618406E0,-4.335000038E0,-4.800000042E-2,8.833950043E0,9.840386308E0
4.630126331E0,-4.315950394E0,-9.105000645E-2,8.863050461E0,9.858467496E0
4.632636791E0,-4.323000431E0,-7.395000011E-2,8.854949951E0,9.854133141E0
4.635147252E0,-4.348950386E0,-6.495000422E-2,8.863050461E0,9.872752982E0
4.637660483E0,-4.306050301E0,-5.700000376E-2,8.865000725E0,9.855635750E0
4.640168177E0,-4.299000263E0,-4.995000362E-2,8.839050293E0,9.829176382E0
4.642678714E0,-4.321050167E0,-5.700000376E-2,8.854949951E0,9.853165085E0
4.645189175E0,-4.324950218E0,-7.905000448E-2,8.860050201E0,9.859611192E0
4.647702406E0,-4.335000038E0,-4.305000231E-2,8.808000565E0,9.817074543E0
4.650210331E0,-4.323000431E0,-4.305000231E-2,8.845950127E0,9.845863074E0
4.652720791E0,-4.312950134E0,-5.505000427E-2,8.865000725E0,9.858641246E0
4.655231252E0,-4.335000038E0,-4.305000231E-2,8.896050453E0,9.896150378E0
4.657744483E0,-4.333050251E0,-7.395000011E-2,8.869950294E0,9.872021642E0
4.660252259E0,-4.318050385E0,-6.705000252E-2,8.857950211E0,9.854609924E0
4.662762719E0,-4.327950001E0,-6.495000422E-2,8.821949959E0,9.826605252E0
4.665273180E0,-4.335000038E0,-4.500000179E-2,8.884050369E0,9.885373098E0
4.667786642E0,-4.321050167E0,-4.995000362E-2,8.866950035E0,9.863912635E0
4.699806994E0,1.905000024E-2,-4.800000042E-2,-9.865050316E0,9.865185484E0
4.702317456E0,3.405000269E-2,-4.800000042E-2,-9.790050507E0,9.790227389E0
4.704827994E0,3.405000269E-2,-1.200000010E-2,-9.819000244E0,9.819066615E0
4.707341148E0,1.905000024E-2,-2.595000155E-2,-9.817050934E0,9.817103715E0
4.709848905E0,2.595000155E-2,-2.205000073E-2,-9.832950592E0,9.833009557E0
4.712359364E0,4.305000231E-2,-1.695000008E-2,-9.843000412E0,9.843109149E0
4.714870056E0,2.895000204E-2,-1.005000062E-2,-9.814050674E0,9.814098519E0
4.717383287E0,4.605000094E-2,-1.905000024E-2,-9.835950851E0,9.836077097E0
4.719890981E0,4.095000029E-2,6.000000052E-3,-9.856950760E0,9.857037648E0
4.722401489E0,4.095000029E-2,1.605000161E-2,-9.844950676E0,9.845048924E0
4.724911950E0,3.600000218E-2,-1.695000008E-2,-9.829050064E0,9.829130606E0
4.727425181E0,3.105000220E-2,-2.595000155E-2,-9.805050850E0,9.805134353E0
4.729932876E0,3.405000269E-2,-3.105000220E-2,-9.835950851E0,9.836058797E0
4.732443556E0,0.000000000E0,-1.395000052E-2,-9.832950592E0,9.832960487E0
4.734954017E0,3.000000026E-3,-4.950000439E-3,-9.819000244E0,9.819001950E0
4.737467248E0,1.395000052E-2,1.050000079E-3,-9.847950935E0,9.847960872E0
4.739975019E0,4.950000439E-3,-1.950000064E-3,-9.838050842E0,9.838052281E0
4.742485494E0,2.595000155E-2,-2.595000155E-2,-9.819000244E0,9.819068825E0
4.744995956E0,4.605000094E-2,-1.950000064E-3,-9.796950340E0,9.797058761E0
4.747509417E0,4.950000439E-3,-2.400000021E-2,-9.876000404E0,9.876030806E0
4.750017111E0,7.050000131E-3,-1.200000010E-2,-9.838050842E0,9.838060687E0
4.752527571E0,-6.000000052E-3,-4.995000362E-2,-9.826050758E0,9.826179548E0
4.755038109E0,3.405000269E-2,-6.000000238E-2,-9.808950424E0,9.809193026E0
4.757551340E0,5.295000225E-2,1.095000096E-2,-9.835950851E0,9.836099469E0
4.760059034E0,6.195000187E-2,2.805000171E-2,-9.829050064E0,9.829285313E0
4.762569498E0,1.905000024E-2,1.800000109E-2,-9.808950424E0,9.808985438E0
4.765080190E0,1.005000062E-2,-2.205000073E-2,-9.844950676E0,9.844980499E0
4.767593421E0,1.695000008E-2,-3.600000218E-2,-9.856950760E0,9.857031074E0
4.770101192E0,1.005000062E-2,-2.595000155E-2,-9.841050148E0,9.841089494E0
4.772611652E0,1.695000008E-2,1.605000161E-2,-9.814050674E0,9.814078436E0
4.775122089E0,1.395000052E-2,-3.600000218E-2,-9.817050934E0,9.817126853E0
4.777635551E0,1.200000010E-2,-3.795000166E-2,-9.835950851E0,9.836031382E0
4.780143245E0,1.200000010E-2,-3.105000220E-2,-9.823950768E0,9.824007165E0
4.782653705E0,6.705000252E-2,-2.895000204E-2,-9.805050850E0,9.805322839E0
4.785164176E0,2.400000021E-2,-1.905000024E-2,-9.826050758E0,9.826098534E0
4.787677484E0,1.395000052E-2,0.000000000E0,-9.799950600E0,9.799960528E0
4.790185178E0,7.050000131E-3,-5.295000225E-2,-9.831000328E0,9.831145450E0
4.792695638E0,1.005000062E-2,6.000000052E-3,-9.832950592E0,9.832957559E0
4.795206315E0,4.995000362E-2,9.000000544E-3,-9.841050148E0,9.841181028E0
4.797719546E0,4.605000094E-2,-2.595000155E-2,-9.856950760E0,9.857092487E0
4.800227240E0,3.405000269E-2,-3.600000218E-2,-9.826050758E0,9.826175701E0
4.802737777E0,2.595000155E-2,-4.095000029E-2,-9.811950684E0,9.812070450E0
4.805248243E0,3.600000218E-2,-2.895000204E-2,-9.831000328E0,9.831108867E0
4.807761474E0,4.305000231E-2,-1.950000064E-3,-9.831000328E0,9.831094779E0
4.810269168E0,4.305000231E-2,-2.595000155E-2,-9.823950768E0,9.824079366E0
4.812779859E0,2.205000073E-2,-1.905000024E-2,-9.862050056E0,9.862093105E0
4.815290329E0,2.895000204E-2,-2.595000155E-2,-9.855000496E0,9.855077183E0
4.817803637E0,-7.950000465E-3,-1.395000052E-2,-9.862050056E0,9.862063127E0
4.820311331E0,2.895000204E-2,-1.395000052E-2,-9.838050842E0,9.838103327E0
4.822821791E0,3.105000220E-2,4.050000105E-3,-9.814050674E0,9.814100628E0
4.825332483E0,2.895000204E-2,-2.205000073E-2,-9.808950424E0,9.809017929E0
4.827845714E0,1.005000062E-2,-1.395000052E-2,-9.856950760E0,9.856965755E0
4.830353408E0,2.400000021E-2,-2.205000073E-2,-9.844950676E0,9.845004622E0
4.832863868E0,1.905000024E-2,4.050000105E-3,-9.819000244E0,9.819019559E0
4.835374329E0,3.795000166E-2,-1.950000064E-3,-9.841050148E0,9.841123514E0
4.837887637E0,2.595000155E-2,-1.200000010E-2,-9.823950768E0,9.823992370E0
4.840395331E0,-1.995000057E-2,-7.050000131E-3,-9.820950508E0,9.820973301E0
4.842906022E0,3.405000269E-2,-1.950000064E-3,-9.844950676E0,9.845009752E0
4.845416498E0,2.595000155E-2,-2.595000155E-2,-9.841050148E0,9.841118576E0
4.847929729E0,1.395000052E-2,-1.905000024E-2,-9.820950508E0,9.820978892E0
4.850437500E0,3.000000026E-3,-2.895000204E-2,-9.823950768E0,9.823993882E0
4.852947960E0,2.205000073E-2,-1.005000062E-2,-9.799950600E0,9.799980559E0
4.855458440E0,2.895000204E-2,-7.050000131E-3,-9.811950684E0,9.811995924E0
4.857971671E0,1.905000024E-2,1.095000096E-2,-9.847950935E0,9.847975448E0
4.860479596E0,3.000000026E-3,-1.395000052E-2,-9.850050926E0,9.850061261E0
4.862990056E0,3.795000166E-2,-4.500000179E-2,-9.843000412E0,9.843176434E0
4.865500517E0,1.695000008E-2,-2.205000073E-2,-9.808950424E0,9.808989853E0
4.868013825E0,2.400000021E-2,-3.105000220E-2,-9.838050842E0,9.838129115E0
4.870521519E0,1.905000024E-2,-1.695000008E-2,-9.859950066E0,9.859983038E0
4.873031979E0,1.695000008E-2,-1.950000064E-3,-9.847950935E0,9.847965715E0
4.875542440E0,4.800000042E-2,-4.800000042E-2,-9.807000160E0,9.807235092E0
4.878055902E0,1.905000024E-2,-1.395000052E-2,-9.832950592E0,9.832978941E0
4.880563596E0,1.005000062E-2,-3.299999982E-2,-9.832950592E0,9.833011103E0
4.883074056E0,2.205000073E-2,-7.050000131E-3,-9.832950592E0,9.832977842E0
4.885584594E0,1.395000052E-2,-2.400000021E-2,-9.838050842E0,9.838090007E0
4.888097848E0,2.205000073E-2,-2.205000073E-2,-9.853050232E0,9.853099577E0
4.890605773E0,-1.050000079E-3,-2.400000021E-2,-9.823950768E0,9.823980140E0
4.893116233E0,1.695000008E-2,-2.400000021E-2,-9.865050316E0,9.865094071E0
4.895626694E0,7.050000131E-3,-1.695000008E-2,-9.841050148E0,9.841067270E0
4.898139998E0,2.595000155E-2,-1.005000062E-2,-9.832950592E0,9.832989970E0
4.900647692E0,4.995000362E-2,1.095000096E-2,-9.832950592E0,9.833083558E0
4.903158152E0,1.005000062E-2,-1.950000064E-3,-9.847950935E0,9.847956257E0
4.905668844E0,1.695000008E-2,-4.305000231E-2,-9.856950760E0,9.857059343E0
4.908181825E0,4.095000029E-2,-4.095000029E-2,-9.829050064E0,9.829220669E0
4.910689750E0,2.205000073E-2,-2.205000073E-2,-9.819000244E0,9.819049761E0
4.913200210E0,3.405000269E-2,-3.600000218E-2,-9.843000412E0,9.843125140E0
4.915710748E0,2.595000155E-2,-1.005000062E-2,-9.853050232E0,9.853089530E0
4.918223979E0,3.000000026E-3,3.705000132E-2,-9.855000496E0,9.855070597E0
4.920731678E0,2.205000073E-2,-1.950000064E-3,-9.832950592E0,9.832975508E0
4.923242369E0,-4.050000105E-3,-2.400000021E-2,-9.832950592E0,9.832980715E0
4.925752830E0,3.600000218E-2,-2.400000021E-2,-9.811950684E0,9.812046077E0
4.928266061E0,2.205000073E-2,-4.950000439E-3,-9.847950935E0,9.847976865E0
4.930773846E0,3.405000269E-2,6.000000052E-3,-9.823950768E0,9.824011609E0
4.933284306E0,-6.000000052E-3,-4.950000439E-3,-9.838050842E0,9.838053917E0
4.935794767E0,1.695000008E-2,1.050000079E-3,-9.856950760E0,9.856965389E0
4.938307998E0,3.795000166E-2,-1.695000008E-2,-9.841050148E0,9.841137918E0
4.940815936E0,3.405000269E-2,-4.950000439E-3,-9.819000244E0,9.819060530E0
4.943326396E0,2.400000021E-2,-4.950000439E-3,-9.868950844E0,9.868981268E0
4.945836934E0,1.395000052E-2,-1.950000064E-3,-9.819000244E0,9.819010347E0
4.948350165E0,4.800000042E-2,1.050000079E-3,-9.820950508E0,9.821067864E0
4.950857850E0,5.295000225E-2,-3.299999982E-2,-9.865050316E0,9.865247612E0
4.953368540E0,7.050000131E-3,-1.905000024E-2,-9.841050148E0,9.841071111E0
4.955879002E0,4.605000094E-2,-1.395000052E-2,-9.823950768E0,9.824068602E0
4.958392233E0,2.595000155E-2,-1.200000010E-2,-9.859950066E0,9.859991516E0
4.960899936E0,5.505000427E-2,4.050000105E-3,-9.841050148E0,9.841204953E0
4.963410473E0,6.495000422E-2,-4.950000439E-3,-9.838050842E0,9.838266483E0
4.965920934E0,4.095000029E-2,-7.050000131E-3,-9.831000328E0,9.831088142E0
4.968434165E0,2.595000155E-2,0.000000000E0,-9.843000412E0,9.843034619E0
4.970942086E0,-7.950000465E-3,1.095000096E-2,-9.805050850E0,9.805060187E0
4.973452546E0,7.050000131E-3,-1.905000024E-2,-9.826050758E0,9.826071754E0
4.975963007E0,1.395000052E-2,1.050000079E-3,-9.847950935E0,9.847960872E0
4.978476238E0,1.905000024E-2,-2.895000204E-2,-9.829050064E0,9.829111159E0
4.980984013E0,0.000000000E0,-7.050000131E-3,-9.823950768E0,9.823953297E0
4.983494473E0,-6.000000052E-3,4.050000105E-3,-9.850050926E0,9.850053586E0
4.986004934E0,2.400000021E-2,-1.395000052E-2,-9.856950760E0,9.856989849E0
4.988518396E0,4.095000029E-2,-1.695000008E-2,-9.835950851E0,9.836050699E0
4.991026086E0,-6.000000052E-3,-2.595000155E-2,-9.847950935E0,9.847986953E0
4.993536546E0,1.695000008E-2,-1.395000052E-2,-9.843000412E0,9.843024892E0
4.996047084E0,3.795000166E-2,4.050000105E-3,-9.820950508E0,9.821024666E0
4.998560315E0,2.595000155E-2,1.095000096E-2,-9.847950935E0,9.847991213E0
5.001068225E0,1.905000024E-2,-4.095000029E-2,-9.859950066E0,9.860053504E0
5.003578684E0,4.095000029E-2,-3.299999982E-2,-9.817050934E0,9.817191805E0
5.006089146E0,4.095000029E-2,-2.895000204E-2,-9.817050934E0,9.817179027E0
5.008602377E0,-6.000000052E-3,1.050000079E-3,-9.859950066E0,9.859951947E0
5.011110124E0,2.595000155E-2,-4.800000042E-2,-9.867000580E0,9.867151455E0
